date,temperature
2023-06-07 01:00:00,32.34546861533193
2023-06-07 02:00:00,26.289147867365756
2023-06-07 03:00:00,26.03863016074717
2023-06-07 04:00:00,31.565824696850694
2023-06-07 05:00:00,30.890954019699556
2023-06-07 06:00:00,30.75147855103763
2023-06-07 07:00:00,31.039344628490927
2023-06-07 08:00:00,27.959925835264528
2023-06-07 09:00:00,30.696761091483012
2023-06-07 10:00:00,30.879217419896044
2023-06-07 11:00:00,27.856945745920896
2023-06-07 12:00:00,35.59732353343427
2023-06-07 13:00:00,31.42149876273536
2023-06-07 14:00:00,26.426089508392053
2023-06-07 15:00:00,31.96966082590149
2023-06-07 16:00:00,27.075954989318035
2023-06-07 17:00:00,32.36125381122736
2023-06-07 18:00:00,33.47578673702221
2023-06-07 19:00:00,27.537953044944867
2023-06-07 20:00:00,32.890128387732965
2023-06-07 21:00:00,31.238342780809496
2023-06-07 22:00:00,32.46618047998347
2023-06-07 23:00:00,35.69037894796184
2023-06-08 00:00:00,29.26383565199139
2023-06-08 01:00:00,27.73879150692753
2023-06-08 02:00:00,27.33145671112343
2023-06-08 03:00:00,27.552569145103686
2023-06-08 04:00:00,29.76869487175769
2023-06-08 05:00:00,31.02345592444993
2023-06-08 06:00:00,30.830072397990058
2023-06-08 07:00:00,32.48154974710807
2023-06-08 08:00:00,30.03900567563372
2023-06-08 09:00:00,34.36060223147195
2023-06-08 10:00:00,29.20602950028613
2023-06-08 11:00:00,38.160507499768855
2023-06-08 12:00:00,31.87700204329502
2023-06-08 13:00:00,27.42852733075115
2023-06-08 14:00:00,26.78732250581666
2023-06-08 15:00:00,31.447417245729557
2023-06-08 16:00:00,29.329611644022446
2023-06-08 17:00:00,32.14200148227628
2023-06-08 18:00:00,31.419712873720634
2023-06-08 19:00:00,29.78151326202938
2023-06-08 20:00:00,27.459618845794786
2023-06-08 21:00:00,25.455458325942406
2023-06-08 22:00:00,28.660455143798938
2023-06-08 23:00:00,32.56919638297042
2023-06-09 00:00:00,30.642281232390612
2023-06-09 01:00:00,26.262783663864035
2023-06-09 02:00:00,30.519542777553546
2023-06-09 03:00:00,31.15595213918651
2023-06-09 04:00:00,27.3484276913966
2023-06-09 05:00:00,30.461175317836584
2023-06-09 06:00:00,30.174626155338
2023-06-09 07:00:00,26.571089106508133
2023-06-09 08:00:00,31.07336208104485
2023-06-09 09:00:00,31.682353579104703
2023-06-09 10:00:00,33.24915372952583
2023-06-09 11:00:00,33.16140615610471
2023-06-09 12:00:00,25.866991896128727
2023-06-09 13:00:00,27.18652488025463
2023-06-09 14:00:00,31.54510580162598
2023-06-09 15:00:00,31.541357852736628
2023-06-09 16:00:00,31.545143058918143
2023-06-09 17:00:00,41.558194471964164
2023-06-09 18:00:00,31.7126715320795
2023-06-09 19:00:00,33.4066969205418
2023-06-09 20:00:00,32.86200529047961
2023-06-09 21:00:00,31.954173753917395
2023-06-09 22:00:00,29.054192266078964
2023-06-09 23:00:00,32.276907661479804
2023-06-10 00:00:00,27.681524356387285
2023-06-10 01:00:00,29.289544179779973
2023-06-10 02:00:00,28.54390935651269
2023-06-10 03:00:00,30.245622418158966
2023-06-10 04:00:00,36.94397570002052
2023-06-10 05:00:00,24.398204422224758
2023-06-10 06:00:00,32.05878057112354
2023-06-10 07:00:00,25.161852386431043
2023-06-10 08:00:00,28.5842044026317
2023-06-10 09:00:00,33.266851790902095
2023-06-10 10:00:00,30.19284005728639
2023-06-10 11:00:00,26.76676566621208
2023-06-10 12:00:00,27.854088872220096
2023-06-10 13:00:00,32.038793246804026
2023-06-10 14:00:00,27.80890010484859
2023-06-10 15:00:00,30.649375768745923
2023-06-10 16:00:00,30.13671551971144
2023-06-10 17:00:00,28.04519895718255
2023-06-10 18:00:00,36.43183226797598
2023-06-10 19:00:00,31.901757066954033
2023-06-10 20:00:00,23.924572240027178
2023-06-10 21:00:00,30.559362944308283
2023-06-10 22:00:00,28.014640605694836
2023-06-10 23:00:00,32.55730000438867
2023-06-11 00:00:00,27.622437784701898
2023-06-11 01:00:00,29.655790675599302
2023-06-11 02:00:00,31.51496183694137
2023-06-11 03:00:00,32.59726558251037
2023-06-11 04:00:00,26.39911077883267
2023-06-11 05:00:00,28.996496292477154
2023-06-11 06:00:00,28.575164066517132
2023-06-11 07:00:00,28.040012302278864
2023-06-11 08:00:00,35.29636272084329
2023-06-11 09:00:00,31.214945132882868
2023-06-11 10:00:00,26.217348136994865
2023-06-11 11:00:00,32.75358584116433
2023-06-11 12:00:00,36.3664685910379
2023-06-11 13:00:00,33.09739578165344
2023-06-11 14:00:00,25.44189010213796
2023-06-11 15:00:00,28.547297781401245
2023-06-11 16:00:00,33.80073344755987
2023-06-11 17:00:00,27.876991603143658
2023-06-11 18:00:00,31.331458284438686
2023-06-11 19:00:00,32.32390216028801
2023-06-11 20:00:00,27.21920858526575
2023-06-11 21:00:00,29.8214239318146
2023-06-11 22:00:00,20.276197979792784
2023-06-11 23:00:00,26.92683707599713
2023-06-12 00:00:00,29.242295545820518
2023-06-12 01:00:00,26.25665045410545
2023-06-12 02:00:00,34.897233911794906
2023-06-12 03:00:00,25.7095758661181
2023-06-12 04:00:00,28.67986653990905
2023-06-12 05:00:00,30.392221731858275
2023-06-12 06:00:00,34.323819867198345
2023-06-12 07:00:00,25.69241354646168
2023-06-12 08:00:00,33.48949125646488
2023-06-12 09:00:00,30.03069918305876
2023-06-12 10:00:00,27.055474046856148
2023-06-12 11:00:00,31.386310422789812
2023-06-12 12:00:00,30.59717908672041
2023-06-12 13:00:00,28.199349368523617
2023-06-12 14:00:00,30.209406254970055
2023-06-12 15:00:00,28.84405920941472
2023-06-12 16:00:00,30.340552035753745
2023-06-12 17:00:00,31.98639202356314
2023-06-12 18:00:00,34.75805044843606
2023-06-12 19:00:00,26.286553503519453
2023-06-12 20:00:00,36.3991001239688
2023-06-12 21:00:00,24.143736601432494
2023-06-12 22:00:00,29.54464471489325
2023-06-12 23:00:00,31.76495161945373
2023-06-13 00:00:00,30.842975603205097
2023-06-13 01:00:00,28.13190144053822
2023-06-13 02:00:00,29.375633248928175
2023-06-13 03:00:00,28.5209971960235
2023-06-13 04:00:00,28.231905729167366
2023-06-13 05:00:00,32.54880629106307
2023-06-13 06:00:00,31.071046457895143
2023-06-13 07:00:00,27.921271214218038
2023-06-13 08:00:00,32.69879962629975
2023-06-13 09:00:00,30.921898562629828
2023-06-13 10:00:00,32.43858635651688
2023-06-13 11:00:00,31.888886525770836
2023-06-13 12:00:00,27.513014967233783
2023-06-13 13:00:00,28.319456879409092
2023-06-13 14:00:00,32.24188081536978
2023-06-13 15:00:00,31.831110796300393
2023-06-13 16:00:00,29.937295218107554
2023-06-13 17:00:00,30.351982149926346
2023-06-13 18:00:00,33.83299468736527
2023-06-13 19:00:00,28.22528583349251
2023-06-13 20:00:00,31.641292143510114
2023-06-13 21:00:00,29.39342204269832
2023-06-13 22:00:00,29.34695639031834
2023-06-13 23:00:00,33.29633055596157
2023-06-14 00:00:00,32.47624904696409
2023-06-14 01:00:00,32.440528908001916
2023-06-14 02:00:00,33.91643642146299
2023-06-14 03:00:00,30.063011524898275
2023-06-14 04:00:00,32.04585891388489
2023-06-14 05:00:00,29.069199730219633
2023-06-14 06:00:00,30.972499057465328
2023-06-14 07:00:00,29.609570836896946
2023-06-14 08:00:00,30.290987894978155
2023-06-14 09:00:00,31.785471076310742
2023-06-14 10:00:00,27.545337950299583
2023-06-14 11:00:00,36.27716182705638
2023-06-14 12:00:00,26.981947855500895
2023-06-14 13:00:00,26.357434161636803
2023-06-14 14:00:00,33.474332620500206
2023-06-14 15:00:00,32.37498808188881
2023-06-14 16:00:00,31.872359451156466
2023-06-14 17:00:00,31.88503652779284
2023-06-14 18:00:00,29.963259681459256
2023-06-14 19:00:00,27.308236885542506
2023-06-14 20:00:00,30.22741367458118
2023-06-14 21:00:00,27.968514865463664
2023-06-14 22:00:00,32.925359200253254
2023-06-14 23:00:00,29.558827855493583
2023-06-15 00:00:00,27.523508409622465
2023-06-15 01:00:00,29.03584247504102
2023-06-15 02:00:00,31.238794362826873
2023-06-15 03:00:00,28.308826341588077
2023-06-15 04:00:00,27.533338813300706
2023-06-15 05:00:00,30.731061634475736
2023-06-15 06:00:00,30.73489971332617
2023-06-15 07:00:00,28.47917047388661
2023-06-15 08:00:00,28.58688508314503
2023-06-15 09:00:00,30.69614981207291
2023-06-15 10:00:00,25.655746975508027
2023-06-15 11:00:00,25.777608676870337
2023-06-15 12:00:00,27.844667336242694
2023-06-15 13:00:00,29.35965854486446
2023-06-15 14:00:00,30.932722696794013
2023-06-15 15:00:00,34.426068650848656
2023-06-15 16:00:00,32.57297886960606
2023-06-15 17:00:00,29.520184410109717
2023-06-15 18:00:00,29.942951376291933
2023-06-15 19:00:00,26.992411906086573
2023-06-15 20:00:00,29.944460592022832
2023-06-15 21:00:00,29.134024083239584
2023-06-15 22:00:00,30.968155681014267
2023-06-15 23:00:00,27.518307169343032
2023-06-16 00:00:00,31.558039542723517
2023-06-16 01:00:00,34.59821673900773
2023-06-16 02:00:00,29.67371955462943
2023-06-16 03:00:00,31.205135166296824
2023-06-16 04:00:00,32.07043197513334
2023-06-16 05:00:00,28.796338584342493
2023-06-16 06:00:00,30.67227744543125
2023-06-16 07:00:00,30.037777202345385
2023-06-16 08:00:00,30.293028295646494
2023-06-16 09:00:00,27.6809706484336
2023-06-16 10:00:00,30.073530522776828
2023-06-16 11:00:00,31.493994873736348
2023-06-16 12:00:00,34.353430823385125
2023-06-16 13:00:00,32.87781247825562
2023-06-16 14:00:00,36.45954737253467
2023-06-16 15:00:00,27.697957311335852
2023-06-16 16:00:00,32.61696191016203
2023-06-16 17:00:00,30.550026017215057
2023-06-16 18:00:00,36.56940879965302
2023-06-16 19:00:00,27.575105143934547
2023-06-16 20:00:00,27.480834473457673
2023-06-16 21:00:00,28.201822063667933
2023-06-16 22:00:00,23.62831282707058
2023-06-16 23:00:00,28.422734934957717
2023-06-17 00:00:00,27.722602015338907
2023-06-17 01:00:00,30.451181359428624
2023-06-17 02:00:00,31.025267927331477
2023-06-17 03:00:00,35.62851251764766
2023-06-17 04:00:00,32.85127151455815
2023-06-17 05:00:00,28.26928903301279
2023-06-17 06:00:00,27.304755985954927
2023-06-17 07:00:00,31.47575751451952
2023-06-17 08:00:00,26.039300378938073
2023-06-17 09:00:00,35.494376297563065
2023-06-17 10:00:00,33.53832036216386
2023-06-17 11:00:00,28.592473043685885
2023-06-17 12:00:00,24.860596412727368
2023-06-17 13:00:00,34.06161712249624
2023-06-17 14:00:00,29.656380464242147
2023-06-17 15:00:00,33.71344893592038
2023-06-17 16:00:00,25.216717023616898
2023-06-17 17:00:00,28.201874931138683
2023-06-17 18:00:00,30.01573109915455
2023-06-17 19:00:00,30.140941781294227
2023-06-17 20:00:00,28.649803585562267
2023-06-17 21:00:00,31.868549797042498
2023-06-17 22:00:00,26.797138711852217
2023-06-17 23:00:00,29.57286154493612
2023-06-18 00:00:00,30.360886895135696
2023-06-18 01:00:00,31.543316502176246
2023-06-18 02:00:00,32.13484463426667
2023-06-18 03:00:00,26.626073724486393
2023-06-18 04:00:00,25.397657487793133
2023-06-18 05:00:00,33.83303046569553
2023-06-18 06:00:00,30.996942035938776
2023-06-18 07:00:00,27.75454039033034
2023-06-18 08:00:00,34.65345592656757
2023-06-18 09:00:00,30.347023902878576
2023-06-18 10:00:00,33.53789155219148
2023-06-18 11:00:00,30.202555444230327
2023-06-18 12:00:00,36.18224377464596
2023-06-18 13:00:00,35.26602252732961
2023-06-18 14:00:00,29.253107554562778
2023-06-18 15:00:00,32.91471285286307
2023-06-18 16:00:00,31.936127848755444
2023-06-18 17:00:00,34.105894672597046
2023-06-18 18:00:00,27.105229618259685
2023-06-18 19:00:00,32.058154379995315
2023-06-18 20:00:00,33.175273460548766
2023-06-18 21:00:00,24.723781540730656
2023-06-18 22:00:00,26.450224462002673
2023-06-18 23:00:00,23.882303466719698
2023-06-19 00:00:00,29.191779496666328
2023-06-19 01:00:00,32.152626767387886
2023-06-19 02:00:00,34.507071156288085
2023-06-19 03:00:00,30.222284341259325
2023-06-19 04:00:00,34.88584663671388
2023-06-19 05:00:00,25.859695625355325
2023-06-19 06:00:00,24.889852681934535
2023-06-19 07:00:00,29.833356903310143
2023-06-19 08:00:00,31.152196346817924
2023-06-19 09:00:00,29.90191575571772
2023-06-19 10:00:00,23.79767369988037
2023-06-19 11:00:00,29.732639881461633
2023-06-19 12:00:00,26.08659149848544
2023-06-19 13:00:00,32.009017646490115
2023-06-19 14:00:00,31.099794738290544
2023-06-19 15:00:00,27.180360641017934
2023-06-19 16:00:00,28.45839924798992
2023-06-19 17:00:00,26.822359434333144
2023-06-19 18:00:00,29.811962708180484
2023-06-19 19:00:00,32.865426961503715
2023-06-19 20:00:00,27.04282186099337
2023-06-19 21:00:00,31.512139546553534
2023-06-19 22:00:00,28.409227144882678
2023-06-19 23:00:00,27.621381503212966
2023-06-20 00:00:00,29.678908920136326
2023-06-20 01:00:00,26.89427303274188
2023-06-20 02:00:00,28.339052083958453
2023-06-20 03:00:00,26.406366322233453
2023-06-20 04:00:00,35.89417539874917
2023-06-20 05:00:00,30.105790655915186
2023-06-20 06:00:00,27.900823476022243
2023-06-20 07:00:00,30.641939732202665
2023-06-20 08:00:00,29.66301585092751
2023-06-20 09:00:00,29.33709120140033
2023-06-20 10:00:00,31.842500100130277
2023-06-20 11:00:00,32.27252313014191
2023-06-20 12:00:00,28.40849655716842
2023-06-20 13:00:00,28.27254527806596
2023-06-20 14:00:00,29.17484490854507
2023-06-20 15:00:00,23.094236505793248
2023-06-20 16:00:00,25.454426813404343
2023-06-20 17:00:00,34.100622802333575
2023-06-20 18:00:00,34.93490314050385
2023-06-20 19:00:00,29.252891881330864
2023-06-20 20:00:00,31.7296708891673
2023-06-20 21:00:00,30.93375046363061
2023-06-20 22:00:00,39.236642425365716
2023-06-20 23:00:00,33.35872473430373
2023-06-21 00:00:00,29.6162472255577
2023-06-21 01:00:00,27.133378678198724
2023-06-21 02:00:00,25.18066103922728
2023-06-21 03:00:00,30.61039090760167
2023-06-21 04:00:00,27.73094776414709
2023-06-21 05:00:00,25.73323887120698
2023-06-21 06:00:00,28.060281347272422
2023-06-21 07:00:00,26.755355989156815
2023-06-21 08:00:00,35.06142490521769
2023-06-21 09:00:00,32.64491927084835
2023-06-21 10:00:00,29.976082076050147
2023-06-21 11:00:00,34.43983241667008
2023-06-21 12:00:00,37.23210492294285
2023-06-21 13:00:00,34.416147396015205
2023-06-21 14:00:00,41.56937223180897
2023-06-21 15:00:00,38.61673013105398
2023-06-21 16:00:00,33.88826153702063
2023-06-21 17:00:00,36.428983965749175
2023-06-21 18:00:00,34.37314523984573
2023-06-21 19:00:00,32.85160080710699
2023-06-21 20:00:00,39.778532642594925
2023-06-21 21:00:00,42.728249921410395
2023-06-21 22:00:00,32.80429727854258
2023-06-21 23:00:00,38.68890771007172
2023-06-22 00:00:00,35.048072292634515
2023-06-22 01:00:00,35.53862384870591
2023-06-22 02:00:00,35.2228182272834
2023-06-22 03:00:00,34.40802769096055
2023-06-22 04:00:00,37.14556488383448
2023-06-22 05:00:00,34.50714965076689
2023-06-22 06:00:00,37.811370477339516
2023-06-22 07:00:00,36.84928567165259
2023-06-22 08:00:00,36.28315585940077
2023-06-22 09:00:00,34.27730901387521
2023-06-22 10:00:00,35.269686008295
2023-06-22 11:00:00,39.26617367747727
2023-06-22 12:00:00,38.502751562873144
2023-06-22 13:00:00,34.067334265604345
2023-06-22 14:00:00,37.29799691628767
2023-06-22 15:00:00,39.25416137011537
2023-06-22 16:00:00,31.991784156635884
2023-06-22 17:00:00,38.63008057713981
2023-06-22 18:00:00,35.01212872316246
2023-06-22 19:00:00,38.711796005779476
2023-06-22 20:00:00,34.71022253037245
2023-06-22 21:00:00,31.585353698006443
2023-06-22 22:00:00,32.117372686350514
2023-06-22 23:00:00,37.14425483998414
2023-06-23 00:00:00,37.779167505164445
2023-06-23 01:00:00,34.28705012468677
2023-06-23 02:00:00,38.91577737633212
2023-06-23 03:00:00,32.01543981319312
2023-06-23 04:00:00,36.801760604058046
2023-06-23 05:00:00,33.36695140071263
2023-06-23 06:00:00,35.04449167659352
2023-06-23 07:00:00,37.142196013949246
2023-06-23 08:00:00,34.418759904148146
2023-06-23 09:00:00,35.84633336731052
2023-06-23 10:00:00,40.01887842764332
2023-06-23 11:00:00,35.26932439143056
2023-06-23 12:00:00,32.507076336195425
2023-06-23 13:00:00,26.610879436027147
2023-06-23 14:00:00,31.589412533745847
2023-06-23 15:00:00,34.3247058619737
2023-06-23 16:00:00,22.585066499618133
2023-06-23 17:00:00,27.60931423358857
2023-06-23 18:00:00,31.73121638154162
2023-06-23 19:00:00,29.39086384187102
2023-06-23 20:00:00,31.113437620113928
2023-06-23 21:00:00,28.18804443985254
2023-06-23 22:00:00,30.259769362418698
2023-06-23 23:00:00,29.53296829382376
2023-06-24 00:00:00,33.50334618497942
2023-06-24 01:00:00,30.76326252990364
2023-06-24 02:00:00,31.012807986225607
2023-06-24 03:00:00,28.764369101632596
2023-06-24 04:00:00,28.53718132778252
2023-06-24 05:00:00,28.702325436541138
2023-06-24 06:00:00,31.18335642713489
2023-06-24 07:00:00,28.737046557539212
2023-06-24 08:00:00,30.869324570689237
2023-06-24 09:00:00,36.22620239593632
2023-06-24 10:00:00,32.61337411029508
2023-06-24 11:00:00,29.021929403496475
2023-06-24 12:00:00,33.60364176649183
2023-06-24 13:00:00,28.775773880935347
2023-06-24 14:00:00,23.88562639446644
2023-06-24 15:00:00,26.97574106724779
2023-06-24 16:00:00,24.387624236922434
2023-06-24 17:00:00,28.945459547876073
2023-06-24 18:00:00,30.055255137568654
2023-06-24 19:00:00,35.02931193682585
2023-06-24 20:00:00,30.98078212129249
2023-06-24 21:00:00,29.34269841357341
2023-06-24 22:00:00,32.48821674355047
2023-06-24 23:00:00,23.366594072976344
2023-06-25 00:00:00,30.706843674325697
2023-06-25 01:00:00,32.3125955816609
2023-06-25 02:00:00,25.564241262660474
2023-06-25 03:00:00,33.43126212962079
2023-06-25 04:00:00,31.015489222483243
2023-06-25 05:00:00,28.754136258297596
2023-06-25 06:00:00,31.898345598318855
2023-06-25 07:00:00,36.81207857341319
2023-06-25 08:00:00,30.545598765175484
2023-06-25 09:00:00,30.744661758901007
2023-06-25 10:00:00,28.621917301379266
2023-06-25 11:00:00,27.450466891605625
2023-06-25 12:00:00,32.49100744963274
2023-06-25 13:00:00,27.4317485222734
2023-06-25 14:00:00,30.214698711658176
2023-06-25 15:00:00,28.56702765970465
2023-06-25 16:00:00,31.436939477239175
2023-06-25 17:00:00,31.000986315860846
2023-06-25 18:00:00,33.112619832773696
2023-06-25 19:00:00,28.469950803435758
2023-06-25 20:00:00,29.190375194119888
2023-06-25 21:00:00,27.06370885265308
2023-06-25 22:00:00,28.667120219771665
2023-06-25 23:00:00,31.131901479134555
2023-06-26 00:00:00,32.270965849936054
2023-06-26 01:00:00,27.233504027467124
2023-06-26 02:00:00,32.60881776031698
2023-06-26 03:00:00,34.066913576414855
2023-06-26 04:00:00,31.240304709671104
2023-06-26 05:00:00,35.6303874376742
2023-06-26 06:00:00,27.67863240268928
2023-06-26 07:00:00,26.266035890065748
2023-06-26 08:00:00,24.663839253287165
2023-06-26 09:00:00,34.48813293446755
2023-06-26 10:00:00,31.963096969062175
2023-06-26 11:00:00,29.833245987268636
2023-06-26 12:00:00,30.83990587895946
2023-06-26 13:00:00,26.62353285810487
2023-06-26 14:00:00,37.337255938850475
2023-06-26 15:00:00,30.387663545925683
2023-06-26 16:00:00,30.32818438381468
2023-06-26 17:00:00,32.17729987169608
2023-06-26 18:00:00,31.44302769521014
2023-06-26 19:00:00,35.67165207283739
2023-06-26 20:00:00,32.62857663366407
2023-06-26 21:00:00,36.414405071407984
2023-06-26 22:00:00,40.6460734894251
2023-06-26 23:00:00,39.03626013846493
2023-06-27 00:00:00,39.77955987991819
2023-06-27 01:00:00,33.466352970706446
2023-06-27 02:00:00,32.03118553922425
2023-06-27 03:00:00,34.62263923970106
2023-06-27 04:00:00,35.16717473686609
2023-06-27 05:00:00,38.28257455541284
2023-06-27 06:00:00,29.92260611085554
2023-06-27 07:00:00,39.58865095838184
2023-06-27 08:00:00,34.52597630426303
2023-06-27 09:00:00,33.71935679015774
2023-06-27 10:00:00,31.963686874219498
2023-06-27 11:00:00,30.03542998440269
2023-06-27 12:00:00,37.46951175188575
2023-06-27 13:00:00,35.21995390156521
2023-06-27 14:00:00,31.13011730077684
2023-06-27 15:00:00,31.11476368380915
2023-06-27 16:00:00,33.99264590212962
2023-06-27 17:00:00,40.00706457586818
2023-06-27 18:00:00,34.22122594590918
2023-06-27 19:00:00,30.49057114064568
2023-06-27 20:00:00,34.26277080774217
2023-06-27 21:00:00,34.18182929075699
2023-06-27 22:00:00,26.909340071175286
2023-06-27 23:00:00,34.837115400446564
2023-06-28 00:00:00,34.307196409373965
2023-06-28 01:00:00,37.088619094440254
2023-06-28 02:00:00,40.54686828483604
2023-06-28 03:00:00,38.379695088643274
2023-06-28 04:00:00,34.193333928335505
2023-06-28 05:00:00,31.68042227377499
2023-06-28 06:00:00,42.72007940974958
2023-06-28 07:00:00,35.17765530204346
2023-06-28 08:00:00,35.041787875738834
2023-06-28 09:00:00,34.92762473866999
2023-06-28 10:00:00,35.59425428230357
2023-06-28 11:00:00,34.56691876422818
2023-06-28 12:00:00,33.27901397935929
2023-06-28 13:00:00,33.359423176278824
2023-06-28 14:00:00,34.901740189352005
2023-06-28 15:00:00,33.369725686598706
2023-06-28 16:00:00,32.86146265196851
2023-06-28 17:00:00,35.31929068307569
