date,temperature,day_of_year,hour_of_day,temperature_f
2023-06-02 23:00:00,33.171366678656746,153,23,91.70846002158214
2023-06-03 00:00:00,31.030854868705383,154,0,87.85553876366968
2023-06-03 01:00:00,24.7108795339118,154,1,76.47958316104123
2023-06-03 02:00:00,30.972251908184383,154,2,87.75005343473188
2023-06-03 03:00:00,28.84475315875105,154,3,83.92055568575189
2023-06-03 04:00:00,27.969233999082125,154,4,82.34462119834782
2023-06-03 05:00:00,31.8350288665226,154,5,89.30305195974067
2023-06-03 06:00:00,33.092998567487854,154,6,91.56739742147813
2023-06-03 07:00:00,32.79384035734859,154,7,91.02891264322747
2023-06-03 08:00:00,27.482347430332084,154,8,81.46822537459775
2023-06-03 09:00:00,29.072362872446355,154,9,84.33025317040344
2023-06-03 10:00:00,30.99379029421069,154,10,87.78882252957924
2023-06-03 11:00:00,32.92663538136708,154,11,91.26794368646074
2023-06-03 12:00:00,28.56247728646413,154,12,83.41245911563543
2023-06-03 13:00:00,29.44302307000855,154,13,84.9974415260154
2023-06-03 14:00:00,26.680995077981915,154,14,80.02579114036745
2023-06-03 15:00:00,26.411380127757987,154,15,79.54048422996438
2023-06-03 16:00:00,32.43757746718259,154,16,90.38763944092867
2023-06-03 17:00:00,34.06872008571247,154,17,93.32369615428244
2023-06-03 18:00:00,29.783969635259,154,18,85.6111453434662
2023-06-03 19:00:00,33.01059869367607,154,19,91.41907764861693
2023-06-03 20:00:00,31.084908075142906,154,20,87.95283453525722
2023-06-03 21:00:00,28.06464073618463,154,21,82.51635332513233
2023-06-03 22:00:00,31.084186816525243,154,22,87.95153626974545
2023-06-03 23:00:00,34.61410969939791,154,23,94.30539745891623
2023-06-04 00:00:00,29.892521882670145,155,0,85.80653938880627
2023-06-04 01:00:00,34.69393096744202,155,1,94.44907574139565
2023-06-04 02:00:00,22.14076468773077,155,2,71.85337643791539
2023-06-04 03:00:00,32.46570751312567,155,3,90.43827352362621
2023-06-04 04:00:00,30.261141204714512,155,4,86.47005416848613
2023-06-04 05:00:00,29.1029779486024,155,5,84.38536030748432
2023-06-04 06:00:00,30.275282329606508,155,6,86.49550819329171
2023-06-04 07:00:00,24.037293256197323,155,7,75.26712786115519
2023-06-04 08:00:00,29.340984336487463,155,8,84.81377180567743
2023-06-04 09:00:00,31.07133771453524,155,9,87.92840788616343
2023-06-04 10:00:00,34.43368213422455,155,10,93.98062784160419
2023-06-04 11:00:00,28.44518934517906,155,11,83.2013408213223
2023-06-04 12:00:00,27.57451919132044,155,12,81.63413454437679
2023-06-04 13:00:00,28.49472886924639,155,13,83.29051196464351
2023-06-04 14:00:00,32.746206353106224,155,14,90.94317143559121
2023-06-04 15:00:00,30.986253328979053,155,15,87.7752559921623
2023-06-04 16:00:00,28.410719388698883,155,16,83.13929489965798
2023-06-04 17:00:00,31.539802299340067,155,17,88.77164413881212
2023-06-04 18:00:00,30.29123264804412,155,18,86.52421876647942
2023-06-04 19:00:00,32.90593497159867,155,19,91.2306829488776
2023-06-04 20:00:00,27.893840718367944,155,20,82.2089132930623
2023-06-04 21:00:00,29.017013560206696,155,21,84.23062440837205
2023-06-04 22:00:00,28.823675540603528,155,22,83.88261597308636
2023-06-04 23:00:00,25.609455155603644,155,23,78.09701928008656
2023-06-05 00:00:00,30.88836083119373,156,0,87.59904949614871
2023-06-05 01:00:00,30.783165816539668,156,1,87.4096984697714
2023-06-05 02:00:00,30.015340369927383,156,2,86.02761266586928
2023-06-05 03:00:00,29.29623859987456,156,3,84.73322947977421
2023-06-05 04:00:00,25.75388777384876,156,4,78.35699799292777
2023-06-05 05:00:00,28.738064031703924,156,5,83.72851525706707
2023-06-05 06:00:00,28.971856450419693,156,6,84.14934161075544
2023-06-05 07:00:00,27.593168192335146,156,7,81.66770274620326
2023-06-05 08:00:00,29.51614286500197,156,8,85.12905715700354
2023-06-05 09:00:00,31.21215257044361,156,9,88.1818746267985
2023-06-05 10:00:00,35.65855770363159,156,10,96.18540386653686
2023-06-05 11:00:00,30.523733438495515,156,11,86.94272018929192
2023-06-05 12:00:00,30.77265117216829,156,12,87.39077210990293
2023-06-05 13:00:00,29.7766622527015,156,13,85.5979920548627
2023-06-05 14:00:00,24.24368635410288,156,14,75.63863543738519
2023-06-05 15:00:00,29.920458373652348,156,15,85.85682507257422
2023-06-05 16:00:00,30.18069062982308,156,16,86.32524313368154
2023-06-05 17:00:00,37.389726337455855,156,17,99.30150740742053
2023-06-05 18:00:00,29.422917105656637,156,18,84.96125079018195
2023-06-05 19:00:00,30.90464202700084,156,19,87.62835564860151
2023-06-05 20:00:00,29.89586469088427,156,20,85.81255644359169
2023-06-05 21:00:00,26.493965887141403,156,21,79.68913859685452
2023-06-05 22:00:00,33.428468443545064,156,22,92.17124319838112
2023-06-05 23:00:00,32.25579909806032,156,23,90.06043837650859
2023-06-06 00:00:00,32.37309584112914,157,0,90.27157251403246
2023-06-06 01:00:00,27.271837635615785,157,1,81.08930774410841
2023-06-06 02:00:00,34.2083829328083,157,2,93.57508927905494
2023-06-06 03:00:00,25.79444681162316,157,3,78.43000426092169
2023-06-06 04:00:00,31.76057128140081,157,4,89.16902830652145
2023-06-06 05:00:00,36.57136687742994,157,5,97.82846037937388
2023-06-06 06:00:00,27.02839102460793,157,6,80.65110384429428
2023-06-06 07:00:00,28.301106811191683,157,7,82.94199226014503
2023-06-06 08:00:00,30.298954095262925,157,8,86.53811737147326
2023-06-06 09:00:00,28.489573037651404,157,9,83.28123146777253
2023-06-06 10:00:00,25.3480097068016,157,10,77.62641747224288
2023-06-06 11:00:00,30.205688924418084,157,11,86.37024006395255
2023-06-06 12:00:00,26.813088858821686,157,12,80.26355994587904
2023-06-06 13:00:00,31.420777291905544,157,13,88.55739912542998
2023-06-06 14:00:00,27.241727297298592,157,14,81.03510913513746
2023-06-06 15:00:00,34.649803215052614,157,15,94.3696457870947
2023-06-06 16:00:00,27.65024012299129,157,16,81.77043222138431
2023-06-06 17:00:00,29.03381545138297,157,17,84.26086781248935
2023-06-06 18:00:00,32.44055165210901,157,18,90.39299297379621
2023-06-06 19:00:00,26.30740705069813,157,19,79.35333269125664
2023-06-06 20:00:00,30.68237980381239,157,20,87.22828364686231
2023-06-06 21:00:00,33.921428262847286,157,21,93.0585708731251
2023-06-06 22:00:00,25.17755029631632,157,22,77.31959053336938
2023-06-06 23:00:00,30.553901575596917,157,23,86.99702283607445
2023-06-07 00:00:00,30.779648382745272,158,0,87.4033670889415
2023-06-07 01:00:00,32.34546861533193,158,1,90.22184350759747
2023-06-07 02:00:00,26.28914786736576,158,2,79.32046616125837
2023-06-07 03:00:00,26.03863016074717,158,3,78.86953428934491
2023-06-07 04:00:00,31.565824696850694,158,4,88.81848445433124
2023-06-07 05:00:00,30.89095401969956,158,5,87.6037172354592
2023-06-07 06:00:00,30.75147855103763,158,6,87.35266139186773
2023-06-07 07:00:00,31.039344628490927,158,7,87.87082033128367
2023-06-07 08:00:00,27.959925835264528,158,8,82.32786650347614
2023-06-07 09:00:00,30.69676109148301,158,9,87.25416996466942
2023-06-07 10:00:00,30.879217419896044,158,10,87.58259135581288
2023-06-07 11:00:00,27.856945745920896,158,11,82.14250234265761
2023-06-07 12:00:00,35.59732353343427,158,12,96.07518236018169
2023-06-07 13:00:00,31.42149876273536,158,13,88.55869777292365
2023-06-07 14:00:00,26.426089508392053,158,14,79.5669611151057
2023-06-07 15:00:00,31.96966082590149,158,15,89.54538948662268
2023-06-07 16:00:00,27.075954989318035,158,16,80.73671898077247
2023-06-07 17:00:00,32.36125381122736,158,17,90.25025686020925
2023-06-07 18:00:00,33.47578673702221,158,18,92.25641612663998
2023-06-07 19:00:00,27.537953044944867,158,19,81.56831548090076
2023-06-07 20:00:00,32.890128387732965,158,20,91.20223109791934
2023-06-07 21:00:00,31.238342780809496,158,21,88.2290170054571
2023-06-07 22:00:00,32.46618047998347,158,22,90.43912486397025
2023-06-07 23:00:00,35.69037894796184,158,23,96.24268210633132
2023-06-08 00:00:00,29.26383565199139,159,0,84.67490417358451
2023-06-08 01:00:00,27.73879150692753,159,1,81.92982471246955
2023-06-08 02:00:00,27.33145671112343,159,2,81.19662208002217
2023-06-08 03:00:00,27.55256914510369,159,3,81.59462446118664
2023-06-08 04:00:00,29.76869487175769,159,4,85.58365076916384
2023-06-08 05:00:00,31.02345592444993,159,5,87.84222066400987
2023-06-08 06:00:00,30.830072397990055,159,6,87.4941303163821
2023-06-08 07:00:00,32.48154974710807,159,7,90.46678954479452
2023-06-08 08:00:00,30.03900567563372,159,8,86.0702102161407
2023-06-08 09:00:00,34.36060223147195,159,9,93.84908401664951
2023-06-08 10:00:00,29.20602950028613,159,10,84.57085310051504
2023-06-08 11:00:00,38.160507499768855,159,11,100.68891349958395
2023-06-08 12:00:00,31.87700204329502,159,12,89.37860367793103
2023-06-08 13:00:00,27.42852733075115,159,13,81.37134919535207
2023-06-08 14:00:00,26.78732250581666,159,14,80.21718051046999
2023-06-08 15:00:00,31.44741724572956,159,15,88.60535104231322
2023-06-08 16:00:00,29.32961164402245,159,16,84.79330095924041
2023-06-08 17:00:00,32.14200148227628,159,17,89.8556026680973
2023-06-08 18:00:00,31.419712873720638,159,18,88.55548317269714
2023-06-08 19:00:00,29.78151326202938,159,19,85.60672387165289
2023-06-08 20:00:00,27.459618845794783,159,20,81.42731392243061
2023-06-08 21:00:00,25.45545832594241,159,21,77.81982498669633
2023-06-08 22:00:00,28.660455143798934,159,22,83.58881925883807
2023-06-08 23:00:00,32.56919638297042,159,23,90.62455348934675
2023-06-09 00:00:00,30.64228123239061,160,0,87.1561062183031
2023-06-09 01:00:00,26.262783663864035,160,1,79.27301059495527
2023-06-09 02:00:00,30.519542777553543,160,2,86.93517699959638
2023-06-09 03:00:00,31.15595213918651,160,3,88.08071385053572
2023-06-09 04:00:00,27.3484276913966,160,4,81.22716984451388
2023-06-09 05:00:00,30.461175317836584,160,5,86.83011557210585
2023-06-09 06:00:00,30.174626155338,160,6,86.3143270796084
2023-06-09 07:00:00,26.571089106508133,160,7,79.82796039171464
2023-06-09 08:00:00,31.07336208104485,160,8,87.93205174588073
2023-06-09 09:00:00,31.682353579104703,160,9,89.02823644238848
2023-06-09 10:00:00,33.24915372952583,160,10,91.84847671314648
2023-06-09 11:00:00,33.16140615610471,160,11,91.69053108098848
2023-06-09 12:00:00,25.866991896128727,160,12,78.5605854130317
2023-06-09 13:00:00,27.18652488025463,160,13,80.93574478445834
2023-06-09 14:00:00,31.54510580162598,160,14,88.78119044292677
2023-06-09 15:00:00,31.541357852736628,160,15,88.77444413492593
2023-06-09 16:00:00,31.545143058918143,160,16,88.78125750605265
2023-06-09 17:00:00,41.55819447196416,160,17,106.80475004953549
2023-06-09 18:00:00,31.7126715320795,160,18,89.0828087577431
2023-06-09 19:00:00,33.4066969205418,160,19,92.13205445697523
2023-06-09 20:00:00,32.86200529047961,160,20,91.1516095228633
2023-06-09 21:00:00,31.954173753917395,160,21,89.51751275705132
2023-06-09 22:00:00,29.054192266078964,160,22,84.29754607894213
2023-06-09 23:00:00,32.276907661479804,160,23,90.09843379066365
2023-06-10 00:00:00,27.681524356387285,161,0,81.82674384149712
2023-06-10 01:00:00,29.289544179779973,161,1,84.72117952360395
2023-06-10 02:00:00,28.54390935651269,161,2,83.37903684172284
2023-06-10 03:00:00,30.24562241815897,161,3,86.44212035268615
2023-06-10 04:00:00,36.94397570002052,161,4,98.49915626003694
2023-06-10 05:00:00,24.39820442222476,161,5,75.91676796000456
2023-06-10 06:00:00,32.05878057112354,161,6,89.70580502802237
2023-06-10 07:00:00,25.161852386431043,161,7,77.29133429557588
2023-06-10 08:00:00,28.5842044026317,161,8,83.45156792473706
2023-06-10 09:00:00,33.266851790902095,161,9,91.88033322362377
2023-06-10 10:00:00,30.19284005728639,161,10,86.3471121031155
2023-06-10 11:00:00,26.76676566621208,161,11,80.18017819918174
2023-06-10 12:00:00,27.854088872220096,161,12,82.13735996999617
2023-06-10 13:00:00,32.038793246804026,161,13,89.66982784424724
2023-06-10 14:00:00,27.80890010484859,161,14,82.05602018872746
2023-06-10 15:00:00,30.649375768745923,161,15,87.16887638374266
2023-06-10 16:00:00,30.13671551971144,161,16,86.24608793548059
2023-06-10 17:00:00,28.04519895718255,161,17,82.48135812292858
2023-06-10 18:00:00,36.43183226797598,161,18,97.57729808235676
2023-06-10 19:00:00,31.901757066954037,161,19,89.42316272051727
2023-06-10 20:00:00,23.924572240027175,161,20,75.06423003204891
2023-06-10 21:00:00,30.559362944308283,161,21,87.00685329975491
2023-06-10 22:00:00,28.01464060569484,161,22,82.42635309025071
2023-06-10 23:00:00,32.55730000438867,161,23,90.60314000789961
2023-06-11 00:00:00,27.622437784701894,162,0,81.72038801246342
2023-06-11 01:00:00,29.655790675599302,162,1,85.38042321607875
2023-06-11 02:00:00,31.51496183694137,162,2,88.72693130649446
2023-06-11 03:00:00,32.59726558251037,162,3,90.67507804851866
2023-06-11 04:00:00,26.39911077883267,162,4,79.5183994018988
2023-06-11 05:00:00,28.996496292477158,162,5,84.19369332645888
2023-06-11 06:00:00,28.57516406651713,162,6,83.43529531973084
2023-06-11 07:00:00,28.040012302278864,162,7,82.47202214410196
2023-06-11 08:00:00,35.29636272084329,162,8,95.53345289751792
2023-06-11 09:00:00,31.214945132882868,162,9,88.18690123918915
2023-06-11 10:00:00,26.217348136994865,162,10,79.19122664659076
2023-06-11 11:00:00,32.75358584116433,162,11,90.9564545140958
2023-06-11 12:00:00,36.3664685910379,162,12,97.45964346386822
2023-06-11 13:00:00,33.09739578165344,162,13,91.5753124069762
2023-06-11 14:00:00,25.44189010213796,162,14,77.79540218384832
2023-06-11 15:00:00,28.547297781401245,162,15,83.38513600652223
2023-06-11 16:00:00,33.80073344755987,162,16,92.84132020560777
2023-06-11 17:00:00,27.876991603143654,162,17,82.17858488565858
2023-06-11 18:00:00,31.33145828443869,162,18,88.39662491198963
2023-06-11 19:00:00,32.32390216028801,162,19,90.18302388851842
2023-06-11 20:00:00,27.21920858526575,162,20,80.99457545347835
2023-06-11 21:00:00,29.8214239318146,162,21,85.67856307726628
2023-06-11 22:00:00,20.276197979792784,162,22,68.49715636362701
2023-06-11 23:00:00,26.92683707599713,162,23,80.46830673679483
2023-06-12 00:00:00,29.24229554582052,163,0,84.63613198247694
2023-06-12 01:00:00,26.25665045410545,163,1,79.26197081738981
2023-06-12 02:00:00,34.897233911794906,163,2,94.81502104123084
2023-06-12 03:00:00,25.7095758661181,163,3,78.27723655901258
2023-06-12 04:00:00,28.67986653990905,163,4,83.62375977183629
2023-06-12 05:00:00,30.392221731858275,163,5,86.70599911734489
2023-06-12 06:00:00,34.323819867198345,163,6,93.78287576095701
2023-06-12 07:00:00,25.69241354646168,163,7,78.24634438363103
2023-06-12 08:00:00,33.48949125646488,163,8,92.28108426163678
2023-06-12 09:00:00,30.03069918305876,163,9,86.05525852950578
2023-06-12 10:00:00,27.055474046856148,163,10,80.69985328434106
2023-06-12 11:00:00,31.38631042278981,163,11,88.49535876102166
2023-06-12 12:00:00,30.59717908672041,163,12,87.07492235609674
2023-06-12 13:00:00,28.199349368523617,163,13,82.75882886334252
2023-06-12 14:00:00,30.20940625497005,163,14,86.37693125894609
2023-06-12 15:00:00,28.84405920941472,163,15,83.9193065769465
2023-06-12 16:00:00,30.340552035753745,163,16,86.61299366435674
2023-06-12 17:00:00,31.98639202356314,163,17,89.57550564241366
2023-06-12 18:00:00,34.75805044843606,163,18,94.56449080718491
2023-06-12 19:00:00,26.286553503519453,163,19,79.31579630633502
2023-06-12 20:00:00,36.3991001239688,163,20,97.51838022314385
2023-06-12 21:00:00,24.143736601432494,163,21,75.45872588257849
2023-06-12 22:00:00,29.54464471489325,163,22,85.18036048680784
2023-06-12 23:00:00,31.76495161945373,163,23,89.17691291501671
2023-06-13 00:00:00,30.842975603205097,164,0,87.51735608576918
2023-06-13 01:00:00,28.13190144053822,164,1,82.63742259296879
2023-06-13 02:00:00,29.37563324892817,164,2,84.87613984807071
2023-06-13 03:00:00,28.5209971960235,164,3,83.3377949528423
2023-06-13 04:00:00,28.23190572916737,164,4,82.81743031250127
2023-06-13 05:00:00,32.54880629106307,164,5,90.58785132391354
2023-06-13 06:00:00,31.071046457895143,164,6,87.92788362421126
2023-06-13 07:00:00,27.92127121421804,164,7,82.25828818559248
2023-06-13 08:00:00,32.69879962629975,164,8,90.85783932733956
2023-06-13 09:00:00,30.921898562629828,164,9,87.65941741273369
2023-06-13 10:00:00,32.43858635651688,164,10,90.38945544173039
2023-06-13 11:00:00,31.88888652577084,164,11,89.39999574638752
2023-06-13 12:00:00,27.513014967233783,164,12,81.5234269410208
2023-06-13 13:00:00,28.31945687940909,164,13,82.97502238293636
2023-06-13 14:00:00,32.24188081536978,164,14,90.0353854676656
2023-06-13 15:00:00,31.831110796300397,164,15,89.29599943334071
2023-06-13 16:00:00,29.937295218107558,164,16,85.8871313925936
2023-06-13 17:00:00,30.351982149926343,164,17,86.63356786986742
2023-06-13 18:00:00,33.83299468736527,164,18,92.8993904372575
2023-06-13 19:00:00,28.22528583349251,164,19,82.80551450028652
2023-06-13 20:00:00,31.641292143510118,164,20,88.95432585831821
2023-06-13 21:00:00,29.39342204269832,164,21,84.90815967685697
2023-06-13 22:00:00,29.34695639031834,164,22,84.824521502573
2023-06-13 23:00:00,33.29633055596157,164,23,91.93339500073083
2023-06-14 00:00:00,32.47624904696409,165,0,90.45724828453537
2023-06-14 01:00:00,32.44052890800192,165,1,90.39295203440346
2023-06-14 02:00:00,33.91643642146299,165,2,93.04958555863338
2023-06-14 03:00:00,30.063011524898275,165,3,86.11342074481689
2023-06-14 04:00:00,32.04585891388489,165,4,89.6825460449928
2023-06-14 05:00:00,29.069199730219637,165,5,84.32455951439535
2023-06-14 06:00:00,30.972499057465328,165,6,87.75049830343758
2023-06-14 07:00:00,29.609570836896943,165,7,85.29722750641449
2023-06-14 08:00:00,30.290987894978155,165,8,86.52377821096067
2023-06-14 09:00:00,31.785471076310746,165,9,89.21384793735935
2023-06-14 10:00:00,27.545337950299583,165,10,81.58160831053925
2023-06-14 11:00:00,36.27716182705638,165,11,97.29889128870148
2023-06-14 12:00:00,26.98194785550089,165,12,80.56750613990161
2023-06-14 13:00:00,26.357434161636803,165,13,79.44338149094625
2023-06-14 14:00:00,33.474332620500206,165,14,92.25379871690038
2023-06-14 15:00:00,32.37498808188881,165,15,90.27497854739985
2023-06-14 16:00:00,31.872359451156463,165,16,89.37024701208163
2023-06-14 17:00:00,31.88503652779284,165,17,89.3930657500271
2023-06-14 18:00:00,29.963259681459256,165,18,85.93386742662666
2023-06-14 19:00:00,27.308236885542502,165,19,81.1548263939765
2023-06-14 20:00:00,30.22741367458118,165,20,86.40934461424612
2023-06-14 21:00:00,27.968514865463664,165,21,82.3433267578346
2023-06-14 22:00:00,32.925359200253254,165,22,91.26564656045585
2023-06-14 23:00:00,29.558827855493583,165,23,85.20589013988845
2023-06-15 00:00:00,27.523508409622465,166,0,81.54231513732044
2023-06-15 01:00:00,29.03584247504102,166,1,84.26451645507383
2023-06-15 02:00:00,31.238794362826876,166,2,88.22982985308838
2023-06-15 03:00:00,28.30882634158808,166,3,82.95588741485855
2023-06-15 04:00:00,27.533338813300706,166,4,81.56000986394127
2023-06-15 05:00:00,30.731061634475736,166,5,87.31591094205632
2023-06-15 06:00:00,30.73489971332617,166,6,87.3228194839871
2023-06-15 07:00:00,28.47917047388661,166,7,83.2625068529959
2023-06-15 08:00:00,28.58688508314503,166,8,83.45639314966105
2023-06-15 09:00:00,30.69614981207291,166,9,87.25306966173125
2023-06-15 10:00:00,25.655746975508027,166,10,78.18034455591444
2023-06-15 11:00:00,25.777608676870337,166,11,78.39969561836661
2023-06-15 12:00:00,27.844667336242694,166,12,82.12040120523685
2023-06-15 13:00:00,29.35965854486446,166,13,84.84738538075604
2023-06-15 14:00:00,30.932722696794013,166,14,87.67890085422923
2023-06-15 15:00:00,34.426068650848656,166,15,93.96692357152759
2023-06-15 16:00:00,32.57297886960606,166,16,90.6313619652909
2023-06-15 17:00:00,29.52018441010972,166,17,85.1363319381975
2023-06-15 18:00:00,29.942951376291933,166,18,85.89731247732547
2023-06-15 19:00:00,26.992411906086573,166,19,80.58634143095583
2023-06-15 20:00:00,29.944460592022832,166,20,85.90002906564109
2023-06-15 21:00:00,29.134024083239584,166,21,84.44124334983125
2023-06-15 22:00:00,30.968155681014267,166,22,87.74268022582568
2023-06-15 23:00:00,27.518307169343032,166,23,81.53295290481745
2023-06-16 00:00:00,31.55803954272352,167,0,88.80447117690234
2023-06-16 01:00:00,34.59821673900773,167,1,94.27679013021393
2023-06-16 02:00:00,29.67371955462943,167,2,85.41269519833297
2023-06-16 03:00:00,31.205135166296824,167,3,88.16924329933428
2023-06-16 04:00:00,32.07043197513334,167,4,89.72677755524
2023-06-16 05:00:00,28.796338584342493,167,5,83.8334094518165
2023-06-16 06:00:00,30.67227744543125,167,6,87.21009940177625
2023-06-16 07:00:00,30.037777202345385,167,7,86.06799896422169
2023-06-16 08:00:00,30.293028295646494,167,8,86.52745093216369
2023-06-16 09:00:00,27.6809706484336,167,9,81.82574716718048
2023-06-16 10:00:00,30.073530522776828,167,10,86.13235494099828
2023-06-16 11:00:00,31.493994873736348,167,11,88.68919077272542
2023-06-16 12:00:00,34.353430823385125,167,12,93.83617548209322
2023-06-16 13:00:00,32.87781247825562,167,13,91.18006246086011
2023-06-16 14:00:00,36.45954737253467,167,14,97.6271852705624
2023-06-16 15:00:00,27.69795731133585,167,15,81.85632316040453
2023-06-16 16:00:00,32.61696191016203,167,16,90.71053143829167
2023-06-16 17:00:00,30.550026017215057,167,17,86.9900468309871
2023-06-16 18:00:00,36.56940879965302,167,18,97.82493583937544
2023-06-16 19:00:00,27.575105143934547,167,19,81.63518925908218
2023-06-16 20:00:00,27.480834473457676,167,20,81.46550205222381
2023-06-16 21:00:00,28.201822063667933,167,21,82.76327971460228
2023-06-16 22:00:00,23.62831282707058,167,22,74.53096308872705
2023-06-16 23:00:00,28.42273493495772,167,23,83.1609228829239
2023-06-17 00:00:00,27.722602015338907,168,0,81.90068362761004
2023-06-17 01:00:00,30.451181359428624,168,1,86.81212644697152
2023-06-17 02:00:00,31.02526792733148,168,2,87.84548226919667
2023-06-17 03:00:00,35.62851251764766,168,3,96.13132253176579
2023-06-17 04:00:00,32.85127151455815,168,4,91.13228872620468
2023-06-17 05:00:00,28.26928903301279,168,5,82.88472025942302
2023-06-17 06:00:00,27.304755985954927,168,6,81.14856077471887
2023-06-17 07:00:00,31.47575751451952,168,7,88.65636352613514
2023-06-17 08:00:00,26.039300378938076,168,8,78.87074068208854
2023-06-17 09:00:00,35.494376297563065,168,9,95.88987733561352
2023-06-17 10:00:00,33.53832036216386,168,10,92.36897665189494
2023-06-17 11:00:00,28.592473043685885,168,11,83.4664514786346
2023-06-17 12:00:00,24.860596412727368,168,12,76.74907354290926
2023-06-17 13:00:00,34.06161712249624,168,13,93.31091082049322
2023-06-17 14:00:00,29.656380464242147,168,14,85.38148483563586
2023-06-17 15:00:00,33.71344893592038,168,15,92.68420808465669
2023-06-17 16:00:00,25.216717023616894,168,16,77.39009064251042
2023-06-17 17:00:00,28.201874931138683,168,17,82.76337487604962
2023-06-17 18:00:00,30.01573109915455,168,18,86.02831597847819
2023-06-17 19:00:00,30.140941781294227,168,19,86.25369520632961
2023-06-17 20:00:00,28.649803585562267,168,20,83.56964645401209
2023-06-17 21:00:00,31.868549797042498,168,21,89.3633896346765
2023-06-17 22:00:00,26.797138711852217,168,22,80.234849681334
2023-06-17 23:00:00,29.57286154493612,168,23,85.23115078088502
2023-06-18 00:00:00,30.360886895135696,169,0,86.64959641124425
2023-06-18 01:00:00,31.543316502176246,169,1,88.77796970391725
2023-06-18 02:00:00,32.13484463426667,169,2,89.84272034168
2023-06-18 03:00:00,26.626073724486396,169,3,79.92693270407551
2023-06-18 04:00:00,25.397657487793133,169,4,77.71578347802765
2023-06-18 05:00:00,33.83303046569553,169,5,92.89945483825196
2023-06-18 06:00:00,30.996942035938776,169,6,87.79449566468979
2023-06-18 07:00:00,27.75454039033034,169,7,81.95817270259461
2023-06-18 08:00:00,34.65345592656757,169,8,94.37622066782163
2023-06-18 09:00:00,30.347023902878576,169,9,86.62464302518143
2023-06-18 10:00:00,33.53789155219148,169,10,92.36820479394467
2023-06-18 11:00:00,30.202555444230327,169,11,86.36459979961458
2023-06-18 12:00:00,36.18224377464596,169,12,97.12803879436272
2023-06-18 13:00:00,35.26602252732961,169,13,95.4788405491933
